url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status,domain,tranco_rank,log_web_traffic,log_tranco_rank,predicted_web_traffic
https://arquitecturamanuelmojica.com/paymnt/DocuSign/DocuSign/u.php,67,28,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,24,1,24,24,8,8.333333332999999,24.0,5.2,0,0,0,0,0,0,10,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,146,219,0,0,1,0,phishing,arquitecturamanuelmojica.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.alpha-east.de/wp-folder/folder/nw//demp.php,54,17,0,3,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,1,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,9,3,2,3,2,6,5,6,3.888888889,4.0,3.833333333,1,0,0,0,0,0,16,0.5625,0.4375,0,1,0,0.0,0,0.571428571,0,1,60.0,0,50.0,50.0,0,0,0,100.0,0,0,0,1,1,0,0,-1,0,0,1,0,phishing,alpha-east.de,1500000,0.0,14.220976332738882,766971.6734937868
http://designfitters.com/poster/adobe,37,17,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,5,13,5,13,13,6,8.0,13.0,5.5,0,0,0,0,0,0,10,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,187,909,0,0,1,2,phishing,designfitters.com,1500000,0.0,14.220976332738882,766971.6734937868
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/97ba6ce0aa3af12?cmd=_update&dispatch=97ba6ce0aa3af1215&locale=_US,127,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0.125984252,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing,duilawyeryork.com,1500000,15.557234187491186,14.220976332738882,766971.6734937868
http://marketinghelper.com.au/themes/sports/wp-content/net/555183669058fb273008595a9393d628/,92,22,1,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.304347826,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,5,2,15,2,32,15,32,10.14285714,15.0,9.333333333,3,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,1,phishing,marketinghelper.com.au,1500000,0.0,14.220976332738882,766971.6734937868
http://www.masticharibayhotel.com/,34,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,106,0.849056604,0.150943396,0,0,0,0.6875,0,0.375,0,1,90.90909091,0,100.0,0.0,0,0,0,40.90909091,0,0,0,1,0,0,65,6875,0,0,0,2,legitimate,masticharibayhotel.com,1500000,0.0,14.220976332738882,766971.6734937868
http://sph-scout.org.hk,23,16,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,-1,5473793,0,0,2,legitimate,sph-scout.org.hk,1500000,15.515482535430362,14.220976332738882,766971.6734937868
https://michaelchildersdmd.com/wp-includes/h1/,46,22,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.02173913,0.0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,2,18,2,18,18,8,7.5,18.0,4.0,2,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,367,1824,0,0,1,0,phishing,michaelchildersdmd.com,1500000,0.0,14.220976332738882,766971.6734937868
http://savteksol.com/,21,13,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,28,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,22,4205,0,0,0,0,phishing,savteksol.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.mdcp.com/industry-focus/financial-services/index.html,64,12,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,1,0,0,2,0,8,3,3,3,4,9,4,9,5.75,3.5,6.5,0,0,0,0,0,0,114,0.938596491,0.061403509,0,1,0,0.0,0,0.0,0,1,95.0,0,93.33333333,6.666666667,0,0,0,0.0,0,0,0,1,1,0,1539,-1,844062,0,1,4,legitimate,mdcp.com,1500000,13.645982415342091,14.220976332738882,766971.6734937868
http://ng.openmicspace.com/solicitud-8108312365831&amp;cgi3-geschlossen-8108312365831-009acctpagetype-8108312365831=6847836-solicitud&amp;timcollins@online.de.html,163,19,1,4,6,1,0,2,0,1,0,0,0,3,0,1,0,2,0,0,0,0,0,0,1,0.306748466,0.0,0,0,0,0,0,3,0,0,0,0,0,0,15,4,2,2,2,15,12,15,9.2,7.0,9.538461538,0,0,0,0,0,0,31,0.548387097,0.451612903,0,0,0,0.428571429,0,0.642857143,0,1,66.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,7,2198,0,0,1,0,phishing,openmicspace.com,1500000,0.0,14.220976332738882,766971.6734937868
http://hmrc.secure-rebate.uk/,29,21,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,0,4,4,0,6,6,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,1,0,0,1,0,phishing,secure-rebate.uk,1500000,0.0,14.220976332738882,766971.6734937868
http://amh.ro/index.htm,23,6,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,3,3,3,5,3,5,3.666666667,3.0,4.0,0,0,0,0,0,0,62,0.064516129,0.935483871,0,4,0,0.655172414,0,0.206896552,0,1,0.0,0,0.0,100.0,0,0,0,6.976744186,0,0,0,1,1,0,456,5387,0,0,1,1,phishing,amh.ro,1500000,0.0,14.220976332738882,766971.6734937868
http://www.networkandwebsolutions.com/,38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,2,3,3,3,0,22,22,0,12.5,12.5,0.0,0,0,0,0,0,0,224,0.299107143,0.700892857,0,21,0,0.063694268,0,0.031847134,0,1,8.928571429,0,0.0,100.0,0,0,0,64.70588235,0,0,0,1,1,0,289,1903,0,0,0,2,legitimate,networkandwebsolutions.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.peoplemakingplaces.com/includes/Support/En/log/signin/customer_center/customer-IDPP00C644/myaccount/signin/,118,26,0,2,1,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,1,0,0,0,1,0.042372881,0.0,0,0,0,0,0,2,1,0,0,0,1,0,13,8,2,3,2,18,18,10,7.230769231,10.5,6.6363636360000005,4,0,0,0,0,0,42,0.80952381,0.19047619,0,1,0,0.5,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,20.0,0,0,0,1,0,0,133,2058,0,0,1,2,phishing,peoplemakingplaces.com,1500000,0.0,14.220976332738882,766971.6734937868
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/322c453fd54180c,76,50,1,4,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.144736842,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,3,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,phishing,duilawyeryork.com,1500000,15.57622955114742,14.220976332738882,766971.6734937868
http://wefbee.com/autoliker,27,10,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,6,6,9,9,6,9,7.5,6.0,9.0,0,0,0,0,0,0,35,0.6571428570000001,0.342857143,0,2,0,0.0,0,0.0,0,1,11.11111111,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,392,1799,140317,0,0,2,phishing,wefbee.com,1500000,11.851666554368743,14.220976332738882,766971.6734937868
http://paws.org.au/store/admin/view/javascript/fckeditor/editor/plugins/valid.free.fr/adsl,90,11,0,4,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,12,1,2,4,2,10,4,10,5.416666667,4.0,5.545454545,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,2,phishing,paws.org.au,1500000,0.0,14.220976332738882,766971.6734937868
https://www.hindva.com/demohindva/.well-known/pki-validation/ghdghg/n7jgy1q861w629px298z1q4w.php?87ADH015838606580705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b3&Official=&AdnanSami,293,14,1,4,2,0,1,2,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0.498293515,0.0,0,0,0,0,0,3,1,0,0,0,0,0,13,5,3,3,3,176,6,176,20.53846154,4.5,23.45454545,0,0,0,0,0,0,110,0.9,0.1,0,0,0,0.363636364,0,0.090909091,0,0,96.42857143,0,66.66666667,33.33333333,0,0,0,59.09090909,0,0,0,0,1,0,107,2815,7079578,0,1,2,phishing,hindva.com,1500000,15.772725000625055,14.220976332738882,766971.6734937868
http://detes.sk/1122//?sec=Yvonne%20Goebel,42,8,0,1,0,0,1,0,0,1,0,0,1,5,0,1,0,0,0,1,0,0,1,0,1,0.142857143,0.0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,3,5,3,8,5,8,5.2,5.0,5.25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,211,3077,0,0,1,1,phishing,detes.sk,1500000,0.0,14.220976332738882,766971.6734937868
http://citrulline.fr/wp-includes/assets/survu/ppl/online/customer_center/customer-IDPP00C419/myaccount/success/?cmd=_session=EG&amp;amp,135,13,0,1,2,0,1,1,0,2,2,0,0,12,0,1,0,1,0,0,0,0,0,0,1,0.037037037,0.0,0,0,0,0,0,1,1,0,0,0,0,0,17,9,2,10,2,10,10,10,6.294117647,10.0,6.0625,3,0,0,0,0,0,22,0.8636363640000001,0.1363636359999999,0,1,0,0.0,0,0.0,0,1,80.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,318,777,0,0,1,1,phishing,citrulline.fr,1500000,0.0,14.220976332738882,766971.6734937868
http://paypal.com.05925924b730bb369f87ad369fde0ffbf74a3c2.33s3.smoz.us/sbg1xq3ekty%20xvtq/kfyqrsnjfked1r/rzchf6fugweaovinebpooamyfuo0ib61fmwqj2u0opkbvfrznitrw==&amp;gerf=3uyfjdsoil4lilwi5c6ma63xu%20h0jlq1wnniditpsxa=&amp;guro=phmbqulkusscrq/,241,63,1,5,0,0,0,2,0,5,0,0,2,6,0,1,0,2,0,2,0,1,0,0,1,0.199170124,0.428571429,0,0,1,0,0,3,0,0,0,0,1,0,14,6,3,3,6,53,39,53,15.28571429,11.2,17.55555556,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,170,-1,0,0,1,0,phishing,smoz.us,1500000,0.0,14.220976332738882,766971.6734937868
https://careeresl.com/adobe/adobe/index.php?email=damon@maxforklift.com,71,13,0,3,0,1,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,0,3,0,0,1,0,0,0,9,1,3,9,3,11,9,11,5.666666667,9.0,5.25,0,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,98,268,0,0,1,0,phishing,careeresl.com,1500000,0.0,14.220976332738882,766971.6734937868
http://domaine-anthesia.com/cs/,31,20,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,2,7,2,8,8,2,5.666666667,7.5,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,136,3152,0,0,1,0,phishing,domaine-anthesia.com,1500000,0.0,14.220976332738882,766971.6734937868
https://www.saxoprint.co.uk/blog/computer-fonts/,48,19,0,3,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,1,0,1,0,5,3,3,3,4,9,9,8,5.8,6.0,5.666666667,0,0,0,0,0,0,213,0.79342723,0.20657277,0,2,0,0.386363636,0,0.0,0,1,33.33333333,0,75.0,25.0,0,0,0,23.25581395,0,0,0,0,0,0,5,4744,343984,0,0,4,legitimate,saxoprint.co.uk,1500000,12.748353330753663,14.220976332738882,766971.6734937868
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/468a8285fe41d75/?cmd=_update&dispatch=468a8285fe41d7559&locale=_US,124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.193548387,0.0,0,0,0,1,0,3,0,0,0,0,0,0,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing,duilawyeryork.com,1500000,15.557234187491186,14.220976332738882,766971.6734937868
http://dvla-govrebate.ltd/DVLA,30,18,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,1,0,0,2,0,3,0,4,4,4,9,9,4,5.666666667,6.5,4.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,0,phishing,dvla-govrebate.ltd,1500000,0.0,14.220976332738882,766971.6734937868
http://www.vsv.fr/plugins/system/anticopy/gogdoc/g_doc/index.php?lu003,70,10,0,3,0,0,1,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.042857143,0.0,0,0,0,0,0,3,0,1,0,0,5,0,11,4,1,3,1,8,3,8,4.545454545,3.0,4.888888889,1,0,0,0,0,0,8,0.625,0.375,0,1,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,248,125,0,0,1,3,phishing,vsv.fr,1500000,0.0,14.220976332738882,766971.6734937868
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5673c9c93d23362/?cmd=_update&dispatch=5673c9c93d2336296&locale=_US,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.203125,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,phishing,duilawyeryork.com,1500000,15.57622955114742,14.220976332738882,766971.6734937868
https://www.prepaid-karte-vergleich.de/,39,30,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,70,0.8857142859999999,0.114285714,0,1,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,75.0,0,0,0,1,1,0,0,-1,0,0,0,2,legitimate,prepaid-karte-vergleich.de,1500000,0.0,14.220976332738882,766971.6734937868
https://www.sotio.com/,22,13,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,144,0.951388889,0.048611111,0,0,0,0.0,0,0.285714286,0,0,94.44444444,0,100.0,0.0,0,0,0,25.0,0,0,0,0,0,0,339,4044,2572445,0,0,3,legitimate,sotio.com,1500000,14.760367755216379,14.220976332738882,766971.6734937868
http://www.bestconsumerreviews.com/ethernet-card-reviews/,57,27,0,2,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,4,3,3,4,19,19,8,8.2,11.0,6.333333333,2,0,0,0,0,0,50,0.52,0.48,0,2,0,0.041666667,0,0.4166666670000001,0,1,72.72727273,0,20.0,80.0,0,0,0,27.77777778,0,0,0,1,0,0,3258,2950,369766,0,0,4,legitimate,bestconsumerreviews.com,1500000,12.82062835652763,14.220976332738882,766971.6734937868
http://www.scifiline.com/wp-admin/maint/scripts,47,17,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,6,3,2,3,2,9,9,7,5.166666667,6.0,4.75,2,0,0,0,0,0,10,0.9,0.1,0,0,0,0.0,0,0.0,1,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,205,160,5415205,0,1,1,phishing,scifiline.com,1500000,15.50472148016824,14.220976332738882,766971.6734937868
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/0597f69ea038865/,81,54,1,5,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.148148148,0.0,0,0,0,1,0,3,1,0,0,0,1,0,8,6,2,3,2,15,13,15,7.75,7.5,8.5,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,phishing,duilawyeryork.com,1500000,15.57622955114742,14.220976332738882,766971.6734937868
http://tsuzuki.co.id/model/jeff/chinavali/,42,13,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,4,7,4,9,7,9,6.25,7.0,6.0,0,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,124,1337,0,0,1,0,phishing,tsuzuki.co.id,1500000,0.0,14.220976332738882,766971.6734937868
http://shadetreetechnology.com/V4/validation/9fd13e5ae6671d003f72bc01aa1f6a65,77,23,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.25974026,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,4,2,19,2,32,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,30,0.966666667,0.033333333,0,0,0,0.0,0,0.0,0,0,100.0,0,80.0,20.0,0,0,0,100.0,0,0,0,1,0,0,87,5756,0,0,1,2,phishing,shadetreetechnology.com,1500000,0.0,14.220976332738882,766971.6734937868
http://zamailbox.co.za/doc,26,15,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,3,9,3,9,9,3,6.0,9.0,3.0,0,0,0,0,0,0,15,0.266666667,0.7333333329999999,0,0,0,0.090909091,0,0.0,0,1,0.0,0,50.0,50.0,0,0,0,16.66666667,0,0,0,1,1,1,0,4827,0,0,1,0,phishing,zamailbox.co.za,1500000,0.0,14.220976332738882,766971.6734937868
http://djservicepack.com/future-mask-off/,41,17,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,13,3,13,13,6,6.5,13.0,4.333333333,1,0,0,0,0,0,77,0.4415584420000001,0.558441558,0,6,0,0.0,0,0.0,1,1,0.0,0,0.0,100.0,0,0,0,37.5,0,0,0,0,1,0,117,3171,0,0,1,3,legitimate,djservicepack.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.biocreative.org/media/store/files/2013/cc_review.pdf,63,19,0,3,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.063492063,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,4,2,3,2,11,11,6,4.888888889,7.0,4.285714286,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,58,-1,0,0,0,4,legitimate,biocreative.org,1500000,0.0,14.220976332738882,766971.6734937868
http://beta.kenaidanceta.com/postamok/d39a2/source/,51,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.058823529,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,4,4,5,12,12,8,7.0,8.0,6.333333333,0,0,0,0,0,0,23,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,1337,2316,0,0,1,0,phishing,kenaidanceta.com,1500000,0.0,14.220976332738882,766971.6734937868
http://www.pearsoned.co.in/prc/book/s-sivanagaraju-electric-power-transmission-distribution-1e-1/9788131707913,110,19,1,3,7,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.1363636359999999,0.0,0,0,0,0,0,3,0,0,0,0,1,0,13,6,1,3,1,13,9,13,6.538461538,6.0,6.6363636360000005,0,0,0,0,0,0,33,0.96969697,0.03030303,0,0,0,1.0,0,1.0,0,0,100.0,0,100.0,0.0,0,0,0,80.0,0,0,0,1,0,0,191,-1,624875,0,0,4,legitimate,pearsoned.co.in,1500000,13.345308509034655,14.220976332738882,766971.6734937868
https://www.shalom.it/mambots/paypal.fr/us/cgi-bin/webscr/_login/index.php,74,13,0,4,1,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,12,3,2,3,2,7,6,7,4.25,4.5,4.2,1,0,0,0,0,0,29,0.068965517,0.931034483,0,2,0,0.074074074,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,5.263157895,0,0,0,0,0,0,241,7484,1443679,0,1,3,phishing,shalom.it,1500000,14.182705967228328,14.220976332738882,766971.6734937868
https://eastviewcobbs.com.au/wp-includes/js/plupload/mtb2020/onlinebankingmtb,77,20,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.051948052,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,1,2,13,2,16,13,16,8.0,13.0,7.166666667,4,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,-1,0,0,1,0,phishing,eastviewcobbs.com.au,1500000,0.0,14.220976332738882,766971.6734937868
http://gmcraig.com/a/,21,11,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,1,0,0,2,0,2,0,1,7,1,7,7,1,4.0,7.0,1.0,0,0,0,0,0,0,13,0.692307692,0.307692308,0,1,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,63,4320,0,0,1,2,phishing,gmcraig.com,1500000,0.0,14.220976332738882,766971.6734937868
http://winbase.org/tutorials/error-detection/error-control-for-digital-satellite-links.html,91,11,0,2,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,11,3,3,7,3,9,7,9,6.363636364,7.0,6.3,0,0,0,0,0,0,4,0.75,0.25,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,280,1546,9488655,0,1,1,legitimate,winbase.org,1500000,16.06560753779586,14.220976332738882,766971.6734937868
http://www.infosecwriters.com/text_resources/pdf/SKapoor_SessionHijacking.pdf,77,22,0,3,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,5,3,3,3,16,14,16,7.375,8.5,7.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,149,6426,1886126,0,0,5,legitimate,infosecwriters.com,1500000,14.450036078190498,14.220976332738882,766971.6734937868
